iso_code,year,life_expectancy
NIC,2002,75.92476263
SRB,2019,75.91665371
THA,2009,75.05244639
SLE,2008,53.55359388
BRN,2019,76.67529662
DZA,2012,75.63920415
THA,2014,76.7567559
GHA,2021,66.10178519
IRQ,2013,71.2340952
UKR,2004,67.43010343
ARE,2001,78.27568092
UKR,2000,67.55459596
IRN,2004,74.56900109
CAN,2002,79.42214804
MNG,2006,65.78316962
GTM,2002,69.34050502
SUR,2018,73.08581977
MAR,2018,73.60592779
IND,2016,69.7812294
LBR,2000,53.27371266
SGP,2010,81.76163848
VEN,2004,74.41023981
CUB,2012,78.42125643
HUN,2019,76.33548535
CHL,2017,80.65876294
SLB,2001,63.45373664
UKR,2008,67.905744
CRI,2008,80.2939043
SWZ,2020,55.96824586
DOM,2016,73.33430363
KWT,2014,81.88077916
USA,2020,76.89250856
PRI,2011,78.60025958
SDN,2005,64.87410418
SYC,2008,72.66235739
ATG,2010,75.57823922
LCA,2019,76.11613744
SGP,2013,82.36588027
PAK,2014,65.39254995
CIV,2004,52.80209302
AZE,2014,72.71925019
PNG,2006,63.77212081
SGP,2011,81.96030215
MLT,2019,82.14647613
GBR,2015,80.65863594
IRN,2018,77.69013655
BDI,2017,63.68241574
COM,2008,65.33611843
SGP,2012,82.21523479
MDA,2018,72.90339608
BGR,2003,72.29415331
CUB,2005,77.20755679
GNB,2018,58.6003654
VUT,2008,65.68985149
RWA,2021,67.54213882
ATG,2000,74.39228457
VNM,2011,72.61270345
PRI,2008,78.51538133
FIN,2015,81.19884704
GNB,2019,58.97631495
ECU,2010,75.14738891
PRK,2005,69.62778426
NOR,2019,82.65752051
SVN,2021,80.41495666
SLB,2010,64.36844431
ISL,2018,82.37332681
SLB,2008,64.05632367
HRV,2002,75.01293534
JPN,2016,84.15707196
BLR,2012,72.11133932
TGO,2010,59.15723761
GRD,2004,70.40655547
GMB,2016,64.05468717
AUT,2009,80.12103248
AUS,2007,81.37282665
GRD,2015,72.54736101
LBR,2011,60.73430361
IRN,2006,75.20305104
UGA,2008,57.97310088
MNG,2000,63.19839599
BGR,2006,72.62332365
BRB,2009,75.90513677
ATG,2011,75.62067241
GHA,2016,64.70727537
COD,2001,52.99713016
AZE,2017,74.6254737
CMR,2019,62.02612874
TTO,2019,74.09327397
PAK,2001,61.67754226
MMR,2012,65.86631653
RUS,2021,70.017337
RUS,2009,68.55662333
NAM,2007,56.83641554
USA,2016,78.55677254
SLE,2021,61.0228635
TZA,2014,64.69269786
ERI,2010,60.44258181
VEN,2002,74.25516144
CAF,2018,52.13733768
HND,2010,70.83426628
ROU,2006,72.58593443
NLD,2001,78.21818271
UGA,2019,66.0878394
LUX,2008,80.56515483
MDG,2013,63.11657152
KIR,2003,60.80039427
EGY,2004,69.18228637
UGA,2021,65.98577935
BEL,2004,78.79615664
SDN,2009,66.44393468
CHE,2003,80.40439825
RUS,2006,66.48842347
DZA,2011,75.4488721
BHS,2021,70.43274063
FSM,2006,64.28893329
MRT,2011,68.79857098
KAZ,2006,65.42456634
PSE,2021,73.49178033
ESP,2010,81.693057
KAZ,2021,70.27511981
DNK,2021,81.18400442
BRB,2015,76.29023437
CIV,2011,57.55420401
PRK,2003,69.38323785
ZMB,2008,55.35570144
AUT,2011,80.73795859
BOL,2017,72.44784311
NPL,2006,68.54567896
KEN,2003,54.91168271
SWE,2007,80.77300072
CHE,2018,83.28963498
ISL,2021,82.57766731
ROU,2020,74.09623224
BHR,2003,70.65076259
MYS,2020,76.78965822
MOZ,2008,53.06339796
LKA,2017,76.91196371
HTI,2001,57.13290254
TGO,2004,56.74808404
DNK,2018,80.82345271
BRA,2013,74.42169527
PNG,2003,63.55882521
LCA,2011,76.24846107
SUR,2003,70.50252643
MDG,2004,60.11149963
ZWE,2015,57.4934476
OMN,2018,74.96470035
FJI,2004,67.12182465
NPL,2011,69.60828031
AUT,2016,81.38820091
UGA,2007,56.83050321
GIN,2004,56.03427492
NGA,2014,61.37523759
TON,2003,71.25830559
MMR,2008,56.90830711
MLI,2004,55.6927022
IRN,2003,73.34953209
JAM,2004,73.7183442
BHR,2017,75.71095601
MRT,2016,69.65770027
HUN,2006,73.37194198
RWA,2019,67.75562916
MWI,2016,62.19781015
EGY,2010,69.83444177
AUT,2003,78.62740132
SOM,2000,49.28203144
BHS,2002,71.58107452
FJI,2011,67.39745191
HTI,2020,63.41051389
HND,2001,69.91583233
BFA,2020,62.92621842
TZA,2004,55.69111865
GNQ,2013,60.96850359
LBY,2006,74.61102298
PER,2004,76.9955842
GHA,2017,65.08594377
LBR,2004,56.44158136
VUT,2010,66.08385743
BIH,2020,75.70792926
ZAF,2015,63.26267522
DOM,2008,73.27970118
SUR,2017,73.2092718
EST,2000,70.96926531
COD,2007,55.97784827
JAM,2017,72.33086714
BRA,2016,74.56188231
MRT,2002,64.15779119
BRB,2005,74.96322109
TCD,2002,51.79475115
GEO,2009,71.32156688
SSD,2011,58.95406766
CHE,2002,80.41025592
SGP,2004,80.33727579
LBN,2019,79.28679608
SAU,2018,76.81092084
CZE,2015,78.48257933
MRT,2021,68.86843813
CIV,2017,62.27592918
ZMB,2013,59.35535185
EST,2011,76.28720152
MDA,2014,71.10984715
LBR,2017,62.62958569
GUY,2018,68.74661773
SLE,2003,51.5179057
GNB,2005,52.21818539
YEM,2010,67.95702862
BLZ,2010,73.60567774
MOZ,2007,52.58518387
PRT,2007,78.95554595
AUT,2001,78.64264138
LBY,2014,72.6011445
MWI,2004,48.06087588
CHE,2011,82.36855875
COD,2020,62.03594732
YEM,2011,68.13030665
TUN,2010,76.21500138
STP,2002,64.65366231
COM,2000,62.03733666
MAR,2001,70.45857649
DJI,2019,65.43875202
NGA,2008,58.74901559
BLZ,2002,71.34369042
COD,2004,54.34409074
EGY,2017,71.25138812
BEN,2012,61.81459199
EGY,2020,70.12068297
FRA,2003,79.09102734
BGR,2011,74.07018001
MEX,2021,70.83258685
SLV,2020,72.06392712
ECU,2007,74.34691701
FJI,2010,67.3135839
BLZ,2016,74.39638983
LUX,2002,78.80641336
CRI,2013,80.59788537
MDG,2011,62.75965875
NER,2006,55.74288168
BOL,2002,67.18430642
SGP,2018,83.50811882
THA,2015,76.97043175
ITA,2016,82.86744999
MMR,2016,67.8624826
ZAF,2006,52.10797353
SYC,2018,73.08090426
PRT,2002,77.14647451
BRA,2002,72.03662703
NOR,2011,80.96925391
ARE,2021,78.30645695
COM,2007,64.77430676
DNK,2003,77.31785032
SEN,2007,63.89029063
GNB,2008,54.20231863
LAO,2020,68.74340275
GNB,2017,58.3521892
NPL,2008,69.03486842
LTU,2020,74.89538008
SYR,2016,60.12484476
SYR,2017,59.23626681
BDI,2010,59.59915923
GRD,2000,71.59448817
MAR,2005,71.23383994
YEM,2020,66.51267259
KAZ,2005,65.06712568
UKR,2003,67.52472284
THA,2021,75.29014364
CHE,2014,82.84919576
ECU,2014,76.8969622
FIN,2017,81.32143707
USA,2002,76.84998093
CAN,2004,79.85004413
KIR,2015,61.68537375
CIV,2018,62.90790762
IND,2013,68.51609058
ZAF,2014,62.78312708
GUY,2020,66.93943966
LTU,2018,75.75173506
HUN,2021,74.39546955
PRI,2009,78.42308292
BRB,2011,76.02367426
CZE,2009,77.27519564
KIR,2007,61.1868882
SSD,2017,58.88284459
FJI,2003,66.62544107
YEM,2012,68.26819831
IDN,2003,67.84714276
CIV,2020,63.31088991
JOR,2021,75.64973596
MLT,2020,82.01477782
SSD,2016,59.18616055
HTI,2013,61.91874198
PAN,2011,77.51683567
TKM,2018,69.07787312
MUS,2012,73.69029649
CYP,2019,82.17744701
USA,2001,76.75000279
BLR,2004,68.80163482
SYC,2001,72.22760033
SWE,2005,80.4243719
ARE,2012,80.30618497
AUS,2011,81.93172968
EST,2010,75.84300326
BLR,2010,70.35076033
ETH,2017,68.0726745
NIC,2000,76.18011127
ITA,2011,81.82897949
LUX,2019,82.80168339
VNM,2006,72.23737668
MWI,2000,44.64126346
TJK,2011,70.42452045
PRI,2004,77.47011967
POL,2019,77.72984544
SAU,2002,71.0757645
NAM,2008,58.62203403
PSE,2016,74.99064876
TGO,2012,60.30947123
MDV,2012,75.84622735
BHR,2011,74.19533253
JPN,2010,83.08330199
CUB,2000,76.74758667
LCA,2000,73.2192679
MDV,2019,75.44939578
TUN,2002,74.75755844
RUS,2020,71.37748039
LKA,2000,71.51130083
COG,2016,62.56582962
GEO,2001,71.59125705
CIV,2003,52.20445217
IRQ,2021,71.46632369
GNB,2011,55.96327117
LTU,2001,71.51538807
ERI,2011,60.90743675
TJK,2001,66.35716048
BRB,2017,76.33626177
TZA,2016,65.60342077
MEX,2000,74.21831002
DJI,2014,63.51525954
JOR,2019,79.7854181
GTM,2004,69.65899192
LVA,2012,73.86536335
HND,2005,70.54437222
BRB,2000,74.60503157
CMR,2000,52.95852821
TZA,2008,60.43730538
PAK,2003,62.14630981
PRI,2018,80.71857467
PAN,2000,76.15178489
SUR,2021,69.78412349
PRK,2019,72.31891378
COG,2015,62.05475682
CZE,2011,77.78639074
SLV,2005,73.40349475
GRC,2013,80.77961776
MDA,2006,66.7168869
KGZ,2016,72.67043609
TZA,2002,54.24829544
UGA,2020,66.29850916
KIR,2019,62.13784891
BRN,2002,75.90522385
OMN,2013,73.91615999
GUY,2015,66.95276619
MWI,2015,61.82512095
HRV,2004,75.62048664
AGO,2004,52.3558271
SVN,2015,80.46318817
CPV,2008,73.93039416
BGR,2001,71.85118008
RUS,2005,65.18978014
GBR,2003,78.14795765
TTO,2006,72.20904818
CIV,2000,51.16878476
SLE,2018,59.8662114
KWT,2019,82.50221054
GRC,2012,80.23315335
POL,2000,73.69538073
EST,2015,77.63428878
NIC,2018,78.45090354
CAF,2008,48.29879732
JPN,2006,82.59216336
ETH,2020,68.79596101
URY,2002,75.11068373
NER,2008,57.32288169
GHA,2014,63.96496972
AUT,2012,80.71875852
PRI,2016,80.23535619
GAB,2011,62.08769123
SGP,2021,83.85708962
GNQ,2014,61.53172347
LBN,2010,77.96731586
LBR,2005,57.55945739
GNB,2021,58.62801846
SSD,2015,59.27637583
TJK,2021,71.814877
ROU,2015,74.90936922
BHR,2021,74.38371772
BOL,2015,71.94895895
QAT,2001,70.31526721
MYS,2004,73.82138244
NPL,2014,70.19243321
VNM,2013,72.83984641
MNE,2012,76.17609575
ROU,2009,73.44267621
CAF,2019,52.93260744
BGR,2002,72.11466914
TUN,2009,76.07616117
SDN,2017,69.04016145
URY,2004,75.26030661
EGY,2006,69.56785371
PRI,2005,77.60317033
LAO,2014,66.43037564
CIV,2005,53.84685304
KAZ,2010,68.51031045
AZE,2019,75.79966602
LBY,2005,74.01467345
SWZ,2014,50.93411451
POL,2020,76.38788167
KGZ,2015,71.54340028
GMB,2013,63.42180565
ZWE,2010,51.41783245
AGO,2005,53.34585395
BDI,2006,54.95514765
BFA,2006,55.97968949
TJK,2015,72.37216019
AGO,2018,62.27158067
AUS,2018,83.02313357
GTM,2009,70.84468993
BGD,2019,73.94958231
AUS,2015,82.287472
AUS,2008,81.32192176
RWA,2013,66.2811484
PER,2003,76.35423675
SOM,2003,49.50039991
RWA,2001,48.33271376
MMR,2007,62.77565744
TON,2001,71.21713536
IRQ,2015,71.00605468
MWI,2006,50.92538724
CHE,2012,82.39224777
SEN,2003,60.79093407
KGZ,2011,69.54394591
SUR,2016,73.09259708
BLR,2016,73.8924593
HTI,2004,57.54298421
GAB,2014,63.76784225
STP,2011,69.19904607
TLS,2012,67.450997
CRI,2018,80.28882351
VNM,2021,73.7965773
LBY,2021,72.17844009
JOR,2017,79.14251842
ARE,2016,80.78348374
NOR,2001,78.74570455
GUY,2002,64.62860972
IRL,2012,80.49448401
SOM,2020,55.12925544
JAM,2018,72.51790169
MKD,2010,74.84175417
AZE,2004,67.38631087
NAM,2010,60.12459181
LTU,2015,74.36612877
CYP,2012,81.61972744
FSM,2005,64.2139938
PER,2021,71.66727055
STP,2016,70.89699364
NZL,2018,81.75540508
IRL,2003,78.02379273
TZA,2011,62.26370092
ZAF,2001,55.86714584
BGD,2010,70.06425679
SYC,2016,73.07491735
ARE,2007,80.5952165
GRD,2018,72.78877041
DOM,2001,73.59849431
DEU,2021,80.49140555
SRB,2001,72.28188573
POL,2004,74.76713155
ZAF,2002,54.31987896
AUT,2010,80.39157197
PRY,2013,75.03958612
VCT,2011,73.21012386
NOR,2014,81.82844761
PAK,2008,63.66141289
USA,2019,78.73923827
NGA,2019,63.06578367
UZB,2010,66.71556004
TJK,2016,72.72427435
POL,2013,76.86531254
FIN,2005,78.98273143
GRC,2005,79.40149641
QAT,2003,70.55987989
MAR,2011,72.57738576
SYC,2013,73.28849847
ZAF,2013,62.08498269
MEX,2013,75.92944746
GHA,2018,65.51554359
CHN,2017,76.94625698
FJI,2008,67.02758771
PER,2014,80.00001335
CHE,2015,82.58994495
LAO,2011,65.03889894
AUT,2005,79.32619587
EST,2018,78.3489275
GUY,2013,66.2421095
CUB,2017,77.65330792
CHN,2014,76.19910536
GEO,2017,73.50475808
LVA,2021,73.20251724
LUX,2016,82.55544194
SAU,2006,72.03628203
GUY,2006,65.30397068
URY,2009,76.67128798
PRK,2014,71.13791927
SVK,2004,74.14711692
IDN,2015,70.53899644
CUB,2004,77.44558258
SLB,2011,64.51306313
QAT,2012,74.98566602
NAM,2006,54.69956495
PRY,2009,74.78626703
PAK,2012,64.82124843
PRT,2017,81.14657369
BLZ,2007,73.05180238
PRK,2011,70.26241873
TLS,2014,67.48250838
MWI,2014,61.34710538
LAO,2007,62.60763355
USA,2015,78.61058161
CUB,2011,78.52888871
CPV,2005,72.6194338
LAO,2006,61.98382706
BGR,2012,74.28202002
MYS,2000,73.01343106
JAM,2021,70.1439437
LUX,2004,79.25868688
BGD,2001,65.95954098
ROU,2013,75.00346495
EST,2019,78.89055582
MEX,2006,75.33649525
GNQ,2006,57.74387549
QAT,2000,70.38243907
MWI,2019,63.22930485
KOR,2008,79.90917941
BLR,2019,74.8186819
GIN,2009,57.8555884
UGA,2018,65.71888649
NLD,2016,81.34048104
OMN,2001,72.18472491
IDN,2008,68.84079087
UGA,2009,59.05814244
SRB,2020,74.43296608
DOM,2006,72.80245873
CIV,2014,60.06789432
IRQ,2001,69.81029867
DZA,2018,76.4358357
BLR,2014,73.15346125
DOM,2015,73.29460988
ERI,2018,63.47224104
LVA,2019,75.68490068
DEU,2003,78.45648391
BLZ,2011,73.84911498
POL,2014,77.47281866
PRY,2006,74.82171264
DNK,2011,79.68812406
AUS,2000,79.69831946
PHL,2001,69.62976888
PRY,2017,75.34684774
CZE,2018,78.89195159
TZA,2005,56.55203228
GNQ,2017,61.20572328
PRT,2018,81.06316039
SVN,2012,79.89107651
AUS,2017,82.67971308
IRQ,2011,71.39863224
CPV,2006,73.4096215
HRV,2006,76.02870627
CUB,2021,73.67333077
LVA,2003,70.55494078
GBR,2017,80.92411386
TON,2002,71.2515614
IDN,2006,68.40129097
ESP,2017,82.67579627
LAO,2004,60.73825821
HUN,2014,75.777258
TUR,2011,76.69522957
KGZ,2001,66.68305593
MYS,2009,74.01457452
SGP,2002,79.33785577
BLZ,2004,72.03089544
NLD,2004,79.09591855
BRA,2010,73.92337469
SVN,2001,76.22393944
ISL,2007,81.14698057
RWA,2014,66.67115526
JOR,2013,77.52470069
IRQ,2003,68.91366628
GIN,2000,54.19541328
BLZ,2013,74.31081667
ARM,2015,74.27859114
TUN,2012,76.52515319
CAN,2015,81.64860674
SYC,2003,72.02646689
KAZ,2012,69.67761395
FIN,2001,78.01784738
THA,2005,72.83579766
SLV,2008,74.41041249
ECU,2002,73.16724011
NPL,2020,70.98964531
KHM,2006,64.39387062
SGP,2016,83.24199269
ISR,2008,80.42212771
TCD,2020,59.21180605
SYR,2007,73.62412875
SVK,2008,74.82525921
ISR,2001,78.80591438
WSM,2012,70.27478818
TUR,2016,76.66589183
MRT,2015,69.45426817
BDI,2020,64.59433751
TCD,2003,52.10728656
TGO,2014,61.08981314
CYP,2004,79.27834154
NLD,2010,80.68591395
PRT,2006,78.74114417
CAF,2007,47.39415912
ETH,2004,55.83373985
AUS,2004,80.75565777
CAF,2020,53.07817181
DOM,2017,73.41062894
LCA,2007,75.22231763
TJK,2009,69.34531105
BLZ,2009,73.6700987
CRI,2019,80.30073211
MDA,2011,69.82070445
GUY,2001,64.66515946
KGZ,2017,72.80933995
GHA,2003,59.53762932
SWE,2001,79.66920996
SOM,2017,54.18246164
TJK,2017,73.18915767
BDI,2013,61.79608792
GRD,2003,70.832783
CAN,2006,80.37081942
KEN,2018,66.06922549
PRY,2014,75.31468858
BFA,2018,62.36096547
NZL,2010,80.9444522
IRN,2002,74.01828515
COM,2002,63.12089097
JPN,2003,82.14025197
NLD,2011,80.95610777
DOM,2011,74.02906414
MLT,2018,82.26456738
DNK,2019,81.27895276
GHA,2007,60.66755486
MRT,2020,68.92697523
GBR,2008,79.53700634
LSO,2001,47.97132353
ZAF,2012,60.81522121
MNG,2003,64.44695031
NPL,2010,69.47191971
LBN,2021,74.34207035
BTN,2015,73.07489389
LBN,2011,77.97377185
BLR,2007,70.20054242
ARG,2005,75.25530861
ESP,2008,80.97341639
LUX,2017,82.70166924
DNK,2010,79.16903741
BHR,2020,74.85398109
CAN,2011,81.40188658
IDN,2007,68.63781807
MDA,2004,66.63893532
ISR,2012,81.57002049
KWT,2020,78.76948984
VCT,2009,73.56239685
FJI,2005,67.08454719
PNG,2021,65.48786529
ECU,2001,73.06545756
IND,2010,67.480793
DNK,2007,78.29892667
CHL,2018,80.96185803
PRY,2012,75.12046624
ALB,2015,77.76638448
PAN,2006,76.72660117
DNK,2017,80.94104357
MOZ,2020,58.6314583
SOM,2014,53.08816189
NER,2003,52.7806989
NGA,2005,56.9174905
MUS,2004,71.98706152
ARG,2016,76.12474817
AZE,2018,75.13145241
JAM,2001,72.14321688
CRI,2004,78.67775018
SAU,2009,73.90009021
BLZ,2019,74.86586064
RWA,2018,67.62644841
SYC,2012,73.25421096
DZA,2008,74.83898594
TLS,2013,67.45652515
CRI,2010,79.51380421
COM,2009,65.01480079
ESP,2021,82.66267258
CHL,2016,80.46247256
BHS,2020,72.61586296
SVK,2011,75.93326104
ZMB,2019,61.76313302
UKR,2006,67.7845536
AFG,2004,56.47652053
GUY,2004,64.85780334
NLD,2021,81.12478594
TGO,2007,57.69120242
GTM,2018,72.72918484
CYP,2005,79.53715992
ARE,2004,78.88949949
ESP,2014,82.58446278
DOM,2019,73.91314074
BEL,2020,80.77564866
SWE,2000,79.57418828
HUN,2003,72.45014443
PAK,2007,63.38445782
DNK,2004,77.68985024
SVN,2018,80.95873943
AGO,2019,62.49147407
TTO,2004,71.34856579
CMR,2011,57.25716759
LVA,2007,70.75226957
MNG,2015,69.246045
CHN,2001,71.13400253
ETH,2006,58.32029564
QAT,2017,78.5144035
ZWE,2000,45.74529001
IRL,2002,77.48003704
GAB,2007,60.67060002
BLZ,2021,73.32055336
MMR,2003,60.64224077
CUB,2003,77.44238196
BDI,2003,47.93043118
SLB,2019,65.67290557
BLR,2008,70.33830973
TTO,2020,73.63599489
LBY,2001,73.7423441
VEN,2007,74.52946535
SYR,2004,72.88238933
LSO,2019,51.77851899
HRV,2011,77.21146034
JPN,2012,83.32740995
LSO,2003,45.64538324
BLZ,2015,74.30568158
CMR,2018,61.3869156
STP,2006,66.784757
SOM,2013,52.50391976
CMR,2015,58.9843954
TON,2010,72.11458049
COG,2005,56.51057672
BOL,2020,67.11714577
IRN,2008,75.92719356
KHM,2013,68.09456793
TKM,2006,65.67349206
BWA,2001,46.70431922
CAN,2014,81.59103957
KOR,2010,80.53713356
KOR,2015,82.40187033
NER,2005,54.754071
SYR,2014,60.24065156
CHN,2002,71.4546616
MKD,2012,74.93753664
IRL,2015,81.13790588
GRC,2017,80.69403193
RUS,2004,65.14346957
BLR,2009,70.47736788
IRN,2013,77.19669632
SLV,2017,73.71813956
VCT,2007,73.25297188
UGA,2004,53.13418916
IRQ,2002,70.04461594
GTM,2007,70.68269963
TTO,2016,73.83467512
TLS,2020,68.91671885
BRA,2012,74.28196582
MLT,2005,79.12587951
BTN,2019,73.93027807
GAB,2010,61.73354089
ARE,2009,80.73659279
NZL,2020,82.5016081
TUN,2004,75.17294716
SLB,2017,65.4106128
VEN,2012,74.44482492
BEL,2003,78.11449295
SWZ,2017,53.80924436
EGY,2002,68.85252001
MNE,2010,75.71790981
BHR,2005,71.32084892
PER,2012,79.02001015
CYP,2011,81.38772648
YEM,2001,63.62361632
PAN,2013,77.6523099
SAU,2020,76.05844679
LBN,2013,78.16479469
HUN,2000,71.36114531
CAF,2002,44.77185837
TKM,2001,65.9484733
BTN,2000,65.98956136
HUN,2009,74.22416063
COD,2006,55.48457469
MKD,2004,73.62319794
CAN,2003,79.5801332
TGO,2000,56.07824585
IRL,2009,79.53106576
SWZ,2015,52.11336327
TUN,2016,76.91365109
PER,2019,78.29293866
ECU,2000,72.58843233
KWT,2009,79.20188159
VNM,2014,72.95094965
COG,2010,60.60462815
WSM,2007,70.4708852
ARM,2006,72.0117653
BGD,2005,67.78759761
BRN,2014,76.65808603
VCT,2019,73.10795228
MLI,2020,61.46815324
MYS,2017,74.40097684
USA,2008,78.0493345
MDV,2000,69.82223985
BEN,2013,62.11743236
CIV,2015,60.9342411
ALB,2011,76.61868023
USA,2004,77.3972613
MLT,2010,80.4834984
BLR,2020,73.01027649
GRC,2007,79.45113677
MNE,2006,74.28740727
BGD,2018,73.67380343
DZA,2015,76.06909233
IRN,2011,76.87171379
